youtube_id,label,path
t06OIXGjaYg,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\t06OIXGjaYg_000037_000047.mp4
qqlCMdNW7Tw,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qqlCMdNW7Tw_000127_000137.mp4
J3g4VEVdAgo,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\J3g4VEVdAgo_000042_000052.mp4
nwWGidbDORg,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\nwWGidbDORg_000002_000012.mp4
f8AVOncqFGg,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\f8AVOncqFGg_000074_000084.mp4
Df1mkg7Oqkg,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Df1mkg7Oqkg_000004_000014.mp4
phjkrIgeQQc,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\phjkrIgeQQc_000114_000124.mp4
8m5f7SFVbIQ,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\8m5f7SFVbIQ_000006_000016.mp4
52sRaSChXUg,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\52sRaSChXUg_000422_000432.mp4
jjobcORrocs,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jjobcORrocs_000035_000045.mp4
JaRpLEniOMY,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JaRpLEniOMY_000152_000162.mp4
G1QKWg4qYt4,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\G1QKWg4qYt4_000002_000012.mp4
EcZOyEZnXRM,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\EcZOyEZnXRM_000029_000039.mp4
bDzcfykVhBU,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\bDzcfykVhBU_000012_000022.mp4
trnvdk0niCQ,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\trnvdk0niCQ_000128_000138.mp4
AYRohNF5vjY,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\AYRohNF5vjY_000039_000049.mp4
U154xOogpds,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\U154xOogpds_000002_000012.mp4
jBMqzSd3UlM,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jBMqzSd3UlM_000006_000016.mp4
JD0l1FP-al8,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JD0l1FP-al8_000032_000042.mp4
K9HCp6PVQbA,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\K9HCp6PVQbA_000001_000011.mp4
JtVev-UfPSM,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JtVev-UfPSM_000283_000293.mp4
LslsXyGeERs,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LslsXyGeERs_000000_000010.mp4
jamrs2VF8kE,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jamrs2VF8kE_000134_000144.mp4
ovmQeyOv2ao,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ovmQeyOv2ao_000005_000015.mp4
xamUQMCj0lU,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\xamUQMCj0lU_000000_000010.mp4
Nw0kDsRSS3M,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Nw0kDsRSS3M_000045_000055.mp4
mKA4HIyn8ec,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\mKA4HIyn8ec_000319_000329.mp4
zDuofHpA4V4,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zDuofHpA4V4_000026_000036.mp4
a2EU68LEs3A,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\a2EU68LEs3A_000006_000016.mp4
Do7BwSZuiUE,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Do7BwSZuiUE_000002_000012.mp4
Q6ocC9ZXc1M,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Q6ocC9ZXc1M_000162_000172.mp4
hQdzBW3GL7Y,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\hQdzBW3GL7Y_000005_000015.mp4
UnovBIlPLdQ,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\UnovBIlPLdQ_000603_000613.mp4
jLSu71soJmg,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jLSu71soJmg_000095_000105.mp4
ywh13bhEaLo,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ywh13bhEaLo_000834_000844.mp4
U9WRQMumFqM,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\U9WRQMumFqM_000345_000355.mp4
O8nNB879FlY,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\O8nNB879FlY_000000_000010.mp4
NY9BPwabx8Y,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NY9BPwabx8Y_000033_000043.mp4
nnXkXCEbD-g,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\nnXkXCEbD-g_000000_000010.mp4
fkVg-XVVMHc,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\fkVg-XVVMHc_000089_000099.mp4
69T6rUvljVw,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\69T6rUvljVw_000105_000115.mp4
ul-ZuTfowNo,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ul-ZuTfowNo_000034_000044.mp4
QnkNZ76dLes,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\QnkNZ76dLes_000367_000377.mp4
Gz1vQcm0c5A,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Gz1vQcm0c5A_000025_000035.mp4
YfWRGmcRLec,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YfWRGmcRLec_000073_000083.mp4
dyAhjhRvzR0,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dyAhjhRvzR0_000030_000040.mp4
b3Ek854ITlE,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\b3Ek854ITlE_000006_000016.mp4
qADAHZDo1aw,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qADAHZDo1aw_000013_000023.mp4
VYXlBVizYfg,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\VYXlBVizYfg_000010_000020.mp4
qYGoP6WpEB8,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qYGoP6WpEB8_000226_000236.mp4
KI9f7Gclu28,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\KI9f7Gclu28_000000_000010.mp4
aYrD1CkFE8E,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\aYrD1CkFE8E_000001_000011.mp4
BCKfKm1vWBI,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\BCKfKm1vWBI_000025_000035.mp4
5rTGxFo0gus,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\5rTGxFo0gus_000073_000083.mp4
h15m87WsCHQ,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\h15m87WsCHQ_000097_000107.mp4
PW7nuPsSgEQ,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PW7nuPsSgEQ_000007_000017.mp4
bIZKOUSNmm8,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\bIZKOUSNmm8_000086_000096.mp4
Z8eDXKDFLNA,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Z8eDXKDFLNA_000021_000031.mp4
AXVN2hsoPnA,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\AXVN2hsoPnA_000003_000013.mp4
CrpGt8Q1Xps,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\CrpGt8Q1Xps_000010_000020.mp4
n9AelAAeoOE,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\n9AelAAeoOE_000204_000214.mp4
RpH6iaQZjMs,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RpH6iaQZjMs_000115_000125.mp4
tVvmFuitR4o,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\tVvmFuitR4o_000085_000095.mp4
rxWYw64LJ98,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\rxWYw64LJ98_000017_000027.mp4
aQsbTcz-gt4,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\aQsbTcz-gt4_000017_000027.mp4
-I9D8V2YNds,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-I9D8V2YNds_000424_000434.mp4
ENgpwOAwH7I,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ENgpwOAwH7I_000511_000521.mp4
gnEGDnxIndI,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\gnEGDnxIndI_000021_000031.mp4
gKeNHn36R3k,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\gKeNHn36R3k_000000_000010.mp4
dDBTnCEkVTA,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dDBTnCEkVTA_000016_000026.mp4
kMwcAPFDrhU,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\kMwcAPFDrhU_000025_000035.mp4
f3s4WyucCg0,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\f3s4WyucCg0_000001_000011.mp4
Ks1uO7viX0k,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Ks1uO7viX0k_000134_000144.mp4
81kKfo31KwA,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\81kKfo31KwA_000172_000182.mp4
462UM0Tf75s,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\462UM0Tf75s_000127_000137.mp4
dqTnASlJad0,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dqTnASlJad0_000197_000207.mp4
c5jUKpAAq5w,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\c5jUKpAAq5w_000408_000418.mp4
Mvqpa4evlG8,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Mvqpa4evlG8_000001_000011.mp4
497AthZ5WVo,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\497AthZ5WVo_000005_000015.mp4
DufkeQOkfXs,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DufkeQOkfXs_000055_000065.mp4
9lHNtnBSx6U,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\9lHNtnBSx6U_000044_000054.mp4
AyV6ciQuAOE,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\AyV6ciQuAOE_000105_000115.mp4
BUAL2wZsyEs,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\BUAL2wZsyEs_000017_000027.mp4
jL1dTv2JuZE,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jL1dTv2JuZE_000002_000012.mp4
SZInWQy3Kss,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\SZInWQy3Kss_000003_000013.mp4
psgHlmiwc-4,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\psgHlmiwc-4_000033_000043.mp4
PaOX1HveB0I,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PaOX1HveB0I_000018_000028.mp4
HXnO0sbRhRI,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\HXnO0sbRhRI_000128_000138.mp4
pLxiCjI3nOo,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pLxiCjI3nOo_000060_000070.mp4
ITJPVZjPYhQ,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ITJPVZjPYhQ_000013_000023.mp4
Z7xz0u8Mjbw,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Z7xz0u8Mjbw_000039_000049.mp4
JDm8wbJm63k,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JDm8wbJm63k_000005_000015.mp4
rAmS6VOaKhU,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\rAmS6VOaKhU_000055_000065.mp4
yHfbbGiUcu0,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\yHfbbGiUcu0_000028_000038.mp4
f64rZrz1VG0,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\f64rZrz1VG0_000002_000012.mp4
NcG9M-VZmME,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NcG9M-VZmME_000058_000068.mp4
d2UF5Jl9JmM,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\d2UF5Jl9JmM_000057_000067.mp4
ugR03a7V3Ek,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ugR03a7V3Ek_000006_000016.mp4
kr72GsUdYrs,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\kr72GsUdYrs_000061_000071.mp4
jdcSThXed6I,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jdcSThXed6I_000285_000295.mp4
nxUw54yDVLc,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\nxUw54yDVLc_000042_000052.mp4
ySNm8YmUJ5Y,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ySNm8YmUJ5Y_000013_000023.mp4
NuhgCpws31I,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NuhgCpws31I_000151_000161.mp4
PrazWrfgMb4,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PrazWrfgMb4_000022_000032.mp4
ohXo6eucH6g,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ohXo6eucH6g_000144_000154.mp4
-kRPYQyOKrw,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-kRPYQyOKrw_000000_000010.mp4
F4kglpG-x94,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\F4kglpG-x94_000012_000022.mp4
jmUD1ve-eeg,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jmUD1ve-eeg_000730_000740.mp4
hhUYUGTZ2Ho,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\hhUYUGTZ2Ho_000418_000428.mp4
K-iFkt7F0s0,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\K-iFkt7F0s0_000464_000474.mp4
zMINHl88aqY,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zMINHl88aqY_000626_000636.mp4
pOeTnC8lvQw,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pOeTnC8lvQw_000020_000030.mp4
uIbKzq-zSHE,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\uIbKzq-zSHE_000003_000013.mp4
mYbkAaTJMJQ,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\mYbkAaTJMJQ_000005_000015.mp4
a0MOnf5GsIo,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\a0MOnf5GsIo_000168_000178.mp4
8vafAppY23Y,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\8vafAppY23Y_000061_000071.mp4
cvzUR6KCAg8,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\cvzUR6KCAg8_000328_000338.mp4
scQdP7B-62s,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\scQdP7B-62s_000108_000118.mp4
RLgNS8oI0Rs,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RLgNS8oI0Rs_000083_000093.mp4
byQu-hcqMf4,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\byQu-hcqMf4_000362_000372.mp4
uJIA-FeEOzM,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\uJIA-FeEOzM_000052_000062.mp4
Y0AcqxCxyxQ,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Y0AcqxCxyxQ_000732_000742.mp4
wpfwDgwfB5I,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wpfwDgwfB5I_000142_000152.mp4
TePip77Lc2E,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\TePip77Lc2E_000006_000016.mp4
bHJsaR4Vkuw,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\bHJsaR4Vkuw_000561_000571.mp4
YZUaBkFeDts,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YZUaBkFeDts_000118_000128.mp4
qEWAcKCAbvs,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qEWAcKCAbvs_000018_000028.mp4
e11AvWWWwjY,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\e11AvWWWwjY_000027_000037.mp4
SsGAiov-9fg,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\SsGAiov-9fg_000003_000013.mp4
EW36fZyKIqo,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\EW36fZyKIqo_000003_000013.mp4
qVAq6OUyjBQ,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qVAq6OUyjBQ_000051_000061.mp4
KzbVqJgL77Y,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\KzbVqJgL77Y_000146_000156.mp4
KddE6cB2Pjg,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\KddE6cB2Pjg_000140_000150.mp4
8GUT0F8Fo08,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\8GUT0F8Fo08_000133_000143.mp4
PlwddqHJ-c8,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PlwddqHJ-c8_000019_000029.mp4
U381lib72Nw,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\U381lib72Nw_000114_000124.mp4
qgd5mG-nXsA,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qgd5mG-nXsA_000384_000394.mp4
VBdOXL1-nUI,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\VBdOXL1-nUI_000122_000132.mp4
QdHwQPGmBXU,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\QdHwQPGmBXU_000012_000022.mp4
28DLfzsXZAQ,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\28DLfzsXZAQ_000060_000070.mp4
t-uyM6R5rFI,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\t-uyM6R5rFI_000044_000054.mp4
ohRxR4HRkVA,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ohRxR4HRkVA_000193_000203.mp4
FiArXNYWmAI,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\FiArXNYWmAI_000004_000014.mp4
b8BIuvzCelY,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\b8BIuvzCelY_000252_000262.mp4
gMpIH2ibViw,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\gMpIH2ibViw_000084_000094.mp4
3x1MAlK4kns,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\3x1MAlK4kns_000015_000025.mp4
XRZ9uZ4h0Ss,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\XRZ9uZ4h0Ss_000468_000478.mp4
MBCMWPnao1s,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\MBCMWPnao1s_000008_000018.mp4
Db4aWKFqow0,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Db4aWKFqow0_000321_000331.mp4
